nit_entidad,orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG,ine_coberturaNeta_1,ine_coberturaNeta_2,ine_coberturaNeta_3,ine_tasaDesercion_1,ine_tasaDesercion_2,ine_tasaDesercion_3,ine_tasaRepitencia_1,ine_tasaRepitencia_2,ine_tasaRepitencia_3,ine_tasaAnalfabetismo_3,ine_porcentajeAsistencia_3,ine_pruebaLecturaMatematicas_1,ine_pruebaLecturaMatematicas_2,ine_pruebaLecturaMatematicas_3,ine_pruebaLecturaCritica_1,ine_pruebaLecturaCritica_2,ine_pruebaLecturaCritica_3,inf_ingresos_m_1,inf_ingresos_m_2,inf_ingresos_m_3,inf_financiamiento_m_1,inf_financiamiento_m_2,inf_financiamiento_m_3,inf_regaliaspc_m_1,inf_regaliaspc_m_2,inf_regaliaspc_m_3,inf_nproyectos_m_1,inf_nproyectos_m_2,inf_nproyectos_m_3,inf_vproyectos_m_1,inf_vproyectos_m_2,inf_igpr_m_2,inf_igpr_m_3,inf_desempennofiscal_m_1,inf_desempennofiscal_m_2,inf_desempennofiscal_m_3,inf_peducacion_m_1,inf_peducacion_m_2,inf_peducacion_m_3,inf_psalud_m_1,inf_psalud_m_2,inf_psalud_m_3
890001605,7,5,94,137,19352000,648829257,1034953001,3870400,6902438.904255319,7554401.467153285,4400000,3900000,6600000,1687181.3180568353,9953887.335930388,5472594.176083241,2,1,12,1,1,3,5,43,72,1,0,1,100,45.744680851063826,52.55474452554745,0,0,0,0,0,1,11.478390979327843,Bajo,10387.5,9281,8953.5,554.5,594.5,174.5,353,35.5,71.5,738,6622,4630,4455.5,4415,4666.5,4745,4762,9239735000,10434005000,8614880000,600225000,2298045000,1107510000,43314.275,52328.455,12973.154999999999,2,2,1,0,0,72.41875,86.79125,66.72,65.475,65.05,6.865,5.775,4.8100000000000005,33.445,36.34,37.025
890001824,6,90,116,98,787509340,914186622,5887654465,8750103.777777778,7880919.155172414,60078106.78571428,7340000,4000000,5724000,9299952.153113548,13421562.28598928,457536656.70682734,6,21,24,4,4,4,63,64,50,1,1,0,70,55.172413793103445,51.02040816326531,0,1,1,0,1,1,30.23026346319516,Alto,8375.5,8106.5,8774.5,403.5,495.5,438.5,139.5,97,113.5,0,0,5118.5,5142,5269,5169,5365.5,5549,285416655000,393345100000,393365520000,24241680000,-99870000,-31842050000,0,0,0,1,1.5,1,790629424,199889398,0,0,77.805,73.965,73.46,68.965,69.97,69.295,20.04,20.525,21.689999999999998
890103002,4,0,2176,1303,0,6901059476,9318388971,0,3171442.773897059,7151488.082118189,0,1732458,2780700,0,9433291.670170771,42132993.85602869,0,25,40,0,4,4,0,366,358,0,1,1,0,16.81985294117647,27.475057559478127,0,0,1,0,1,1,7.359262487924835,Bajo,9524.5,9761,9572,122.5,202.5,159,303.5,200,81.5,475,7064,4681,4751,4743,4741,5050.5,5054,46219835000,40068465000,53924095000,8955530000,6322125000,5229240000,68777.405,2419.94,51538.049999999996,3.5,1,2,1630413961,600000000,53.98833333333333,49.295,77.625,72.965,72.42,10.845,10.67,8.47,57.085,58.66,62.055
890103406,4,0,53,11,0,2609306994,1036500000,0,49232207.43396226,94227272.72727273,0,11000000,99000000,0,102092597.50634572,85608224.96593526,0,16,2,0,3,1,0,29,4,0,0,0,0,54.71698113207547,36.36363636363637,0,1,0,0,1,0,46.77170012764191,Alto,23946.5,26089,20447,155.5,221.5,228.5,111,81.5,93.5,226,7820,4937.5,4889.5,4913,4861.5,5127.5,5184,68268790000,69710655000,73345275000,12929475000,8803280000,231925000,648687.055,362098.47500000003,0,1.5,2,0,17205091940.96,0,64.79666666666667,64.78875,83.13,81.91,83.26,10.57,10.594999999999999,8.77,49.89,48.67,59.355000000000004
890200500,7,185,896,205,3644969985,29483009188,27500793175,19702540.45945946,32905144.183035713,134150210.6097561,3010000,7677250,30000000,149197028.37098467,186680716.52722526,370606994.7258671,13,77,52,2,4,4,167,455,100,0,0,0,90.27027027027027,50.78125,48.78048780487805,0,1,1,0,1,1,15.574653082932153,Medio,9951,10174,10345,252.5,394,391,196.5,216,119.5,0,0,5580.5,5725.5,5772,5419.5,5719.5,5816,701544165000,707364585000,823654875000,123205865000,-20524095000,34438390000,24.720000000000002,12.47,3.15,2,5,3,68116799077.54,22496424102.58,0,0,83.12,77.86,79.54,70.79,69.855,70.83000000000001,17.665,20.555,21.020000000000003
890200965,5,73,150,149,494197000,804896709,852686036,6769821.917808219,5365978.06,5722725.073825504,4944000,3000000,3300000,6510581.36931391,6919308.961423002,10943011.193716202,10,33,22,3,4,3,52,73,72,1,1,0,71.23287671232876,48.66666666666667,48.322147651006716,0,1,1,1,0,1,10.037071331713483,Bajo,6810,6078.5,7201,279.5,73,70.5,198,285,319.5,951,7542,4641,4789.5,5324,4542,4917,5336,10092485000,8925265000,9529725000,301775000,185800000,310700000,70468.98,0,0,1,2,0,0,0,63.69285714285714,0,64.17999999999999,59.614999999999995,60,6.2,3.475,2.4850000000000003,25.735,24.34,23.96
890201724,5,0,62,126,0,850423429,2332873859,0,13716506.91935484,18514871.896825396,0,12000000,15600000,0,11688740.278540777,13614251.908694033,0,1,1,0,1,1,0,51,74,0,1,1,0,82.25806451612904,58.730158730158735,0,0,0,0,0,0,7.957869400909624,Bajo,9590.5,10166,10031,499,457.5,350,320.5,432.5,230.5,928,6953,4389,4330.5,4481,4374,4690,4763,37060045000,30881340000,44899155000,2531680000,6083670000,-2939695000,486984.69499999995,129036.58,374750.75,7,12.5,2,13392963431.85,2145016490.77,57.965,69.1425,74.965,74.45500000000001,71.6,14.285,13.925,9.67,39.425,42.89,46.055
890201933,5,100,87,108,614997926,767749026,754742807,6149979.26,8824701.448275862,6988359.324074074,3600000,5750000,4000000,7140315.355379714,10024060.343342723,10896280.502825165,11,21,14,3,3,3,62,58,49,1,1,1,62,66.66666666666666,45.370370370370374,1,1,1,1,1,1,12.009755090971456,Bajo,10896,11029.5,10728.5,203.5,259.5,214.5,37,106,133,986,7570,4823,4748.5,5167,4663,5091,5354,6195850000,6274680000,10367425000,10235000,1845000,-335855000,118907.4,39711.685,27789.71,1,4,0,80757896,999156740.9,62.915,64.2475,65.085,64.66,62.18,4.385,2.9749999999999996,2.415,20.22,20.490000000000002,21.535
890202002,5,267,254,188,886597735,1275397339,1112174865,3320590.767790262,5021249.366141732,5915823.75,2100000,1885000,2994000,5156780.208077223,13770552.246298106,10790158.345255617,13,39,31,4,3,4,90,111,66,1,0,0,33.70786516853933,43.7007874015748,35.1063829787234,0,1,1,0,1,1,9.70701798974166,Bajo,8672.5,8924,8381.5,258,186,118,12,58,302,670,7840,5204,5402,5744,5111,5379,5546,10638645000,12143835000,12804195000,1056235000,-752580000,1375250000,112887.705,21158.43,73856.57,1,2,4,718819406,300503427,72.81875,78.67125,77.54,74.33,74.83,6.32,6.19,4.565,30.22,31.35,34.36
890202024,6,1,77,407,7578573764,2901253486,23063624346,7578573764,37678616.7012987,56667381.685503684,7578573764,18400000,8989260,0,46761554.548149236,272640744.55991507,1,37,61,1,4,4,1,62,201,0,1,0,100,80.51948051948052,49.385749385749385,0,0,0,0,0,0,22.608587045949527,Medio,8818,9375.5,9369.5,229.5,270.5,410,166.5,106.5,124,178,7267,5586,5687,5623,5437,5722,5741,224844330000,290305735000,363133235000,7572770000,54601980000,48444690000,0,0,0,2,1.5,0,0,0,0,0,81.41,80.17,81.77,67.16499999999999,65.545,65.4,18.95,22.25,22.744999999999997
890202066,5,46,78,63,874705645,1660615896,1788202562,19015340.108695652,21289947.384615384,28384167.65079365,6875000,6500000,9000000,35189586.140035614,51850724.84931974,60642829.04893989,23,32,29,4,4,4,36,54,40,0,1,0,78.26086956521739,69.23076923076923,63.49206349206349,0,1,1,0,1,1,19.8106119095612,Medio,8756.5,8853.5,8477.5,314,188,143.5,185,101,165,868,7151,4891,4817.5,4981,4895.5,5110.5,5184,12343945000,14320550000,15616565000,897185000,-1448865000,32895000,49445.945,52742.5,41465.74,0,8,3,4432130971.95,518930328,78.92999999999999,74.6475,70.595,71.405,73.29,8.27,7.71,5.82,33.32,33.989999999999995,38.445
890203222,5,26,206,159,550189425,13936408484,1400852310,21161131.730769232,67652468.36893204,8810391.886792453,5250000,4290000,4000000,43299147.37478961,482980434.3136308,24078228.811214812,2,30,37,5,4,4,21,91,79,1,1,0,80.76923076923077,44.1747572815534,49.685534591194966,0,1,1,0,1,1,27.873473667653865,Medio,10895.5,10829.5,10177,204.5,216.5,178,133,92.5,143.5,833,7488,4803.5,5046,5283,4737,5117.5,5333,12354815000,10578400000,13829130000,70385000,-360590000,-267105000,118063.14,0,14728.06,1,1.5,0,278314698,0,71.5625,74.58125,67.83500000000001,63.980000000000004,65.21,8.605,5.705,4.23,40.730000000000004,38.195,38.59
890203242,6,100,975,570,3559590256,15127143152,87740071080,35595902.56,15515018.617435897,153929949.2631579,24480000,3360000,8535714,58448505.89855124,103175214.81025471,2476029147.3800654,1,19,9,1,4,2,95,261,262,0,1,1,95,26.769230769230766,45.96491228070175,0,1,1,0,1,1,26.514233132389947,Medio,7320.5,7384,8336.5,257.5,432.5,336.5,527,801.5,345,289,6788,5211.5,5180.5,5222,5131,5323,5385,146364810000,197406180000,240761670000,11890980000,34524190000,44535730000,1514.6100000000001,313.87,0,0,1,1,2556883601.84,0,0,76.66333333333333,79.1,80.285,78.9,67.265,65.61500000000001,65.35499999999999,17.505000000000003,21.270000000000003,22.83
890203373,5,68,152,123,1031801180,1487493509,2187880877,15173546.764705881,9786141.506578946,17787649.406504065,6900000,6000000,6662218,32263826.47833115,18620734.77673696,40259212.78744289,6,36,46,4,4,4,52,94,63,1,0,0,76.47058823529412,61.8421052631579,51.21951219512195,0,1,1,1,1,1,15.10090854959627,Medio,9427,9956.5,9795.5,216,322,269.5,255.5,133.5,239.5,985,7149,5003,5231.5,5163,4781,5280,5288,11816725000,14664075000,15710090000,430105000.00000006,-2054315000,395815000,113632.235,1812.785,83432.45000000001,1,3,1,1932853568.43,0,40.24,60.365,64.45,64.65,67.35,8.185,7.355,5.555,35.365,36.46,37.965
890203436,5,260,408,825,2728994804,4699803491,8774132615,10496133.861538462,11519126.203431373,10635312.26060606,7800000,7268500,6489000,11571909.595559921,45665744.81011253,39423066.70927604,1,60,50,4,4,4,144,151,229,0,0,0,55.38461538461539,37.00980392156863,27.757575757575758,0,1,1,0,1,1,7.714853937816461,Bajo,9189,8920.5,8951.5,203.5,330,347.5,38.5,74,65,531,6525,5198,5263.5,5191,4975.5,5342,5316,24580295000,37600985000,45446095000,5919840000,-2473980000,2789180000,53682.485,23992.88,36898.9,0,3,0,2059596919.46,0,77.5875,73.36666666666667,80.35499999999999,78.21000000000001,78.45,11.985,10.605,7.42,50.035,54.5,56.135000000000005
890203551,5,379,206,121,1323679627,1085337858,969881244,3492558.382585752,5268630.3786407765,8015547.47107438,1398000,3000000,5700000,5442261.755120048,6602765.21504116,9066278.873175193,37,46,18,4,4,3,122,107,66,1,0,1,32.189973614775724,51.94174757281553,54.54545454545454,1,1,0,1,1,1,10.612008730024566,Bajo,8349,8787,9053.5,350,151.5,249.5,136.5,11,112,805,7946,5001,5062,4839,4638.5,5100.5,5068,11095720000,9405700000,10197350000,-266190000,-1025555000,1702730000,96545.04999999999,0,115184.65,0,2.5,0,209373989.61,0,69.895,69.9125,65.715,64.18,62.36,5.715,4.029999999999999,2.9800000000000004,34.269999999999996,35.545,39.155
890203563,6,68,100,73,1176996001,6944262094,1928470732,17308764.720588237,69442620.94,26417407.287671234,6475000,9237000,10000000,32887276.840186153,498863732.7437806,53426310.37941076,10,38,32,4,4,4,42,55,35,0,0,0,61.76470588235294,55.00000000000001,47.94520547945205,1,1,0,0,1,0,35.82525349557683,Alto,7542.5,7518,8453.5,208.5,153,276.5,153.5,100.5,99,776,7461,5293.5,5276,5590,5072.5,5289,5477,13456095000,14378750000,18046535000,1998785000,-1384695000,-186595000,73250.74,0,13180.765,0,4,0,625005709,0,79.21428571428571,73.6,71.645,70.35,69.32,8.23,7.21,5.779999999999999,35.365,35.56,39.334999999999994
890203887,5,141,94,125,644259366,617493231,890381527,4569215.361702127,6569076.925531914,7123052.216,2867400,2800000,3600000,6877848.759328333,13436824.600806165,11929619.822230546,19,36,44,4,4,4,78,51,70,1,1,1,55.319148936170215,54.25531914893617,56.00000000000001,0,1,0,1,1,1,13.035437733468486,Bajo,9554.5,10340.5,9572,387.5,228,417,89.5,107.5,111.5,1113,7542,4734,4795,5219,4681.5,4991.5,5403,13978505000,13315485000,15837985000,1439060000,-1203770000,29050000,125945.32999999999,221761.53,119035.75,0,0,6,2039315151.38,0,65.545,62.51,77.10499999999999,71.955,72.12,8.22,6.75,4.970000000000001,31.04,33.05,34.17
890204360,5,69,313,311,372570807,1883086656,3014445491,5399576.9130434785,6016251.297124601,9692750.774919614,3806000,3000000,3500000,4438970.249462447,8026035.497349219,26136203.357699256,1,39,47,2,4,4,48,91,112,0,0,0,69.56521739130434,29.073482428115017,36.01286173633441,0,1,1,0,1,0,10.751296892569423,Bajo,8701,8930.5,9740.5,282,397,357.5,70,81.5,104.5,931,6738,4787,4872,5034,4735.5,5026,5077,25115965000,19887755000,24922480000,3183155000,5034400000,7443765000,104281.685,26806.485,43777.705,1,12.5,1,5550676084.08,2928282928.41,68.03,79.2175,75.88499999999999,76.12,66.73,12.61,10.485,8.48,53.205,54.5,59.56
890204581,5,31,64,80,273328872,517845121,501969100,8817060.387096774,8091330.015625,6274613.75,7290000,7283871,5500000,7583744.238414046,4947164.086823187,4715682.797486241,8,10,10,3,3,3,27,37,47,0,0,0,87.09677419354838,57.8125,58.75,1,1,1,1,1,1,12.465842014478595,Bajo,9428,9319,8726.5,204,175,221,10,0,0,1190,6955,5209.5,5447.5,5296,4887,5308,5292,5880455000,6180415000,12920455000,309820000,899190000,-5187650000,123772.475,0,2219740.64,0,4,0,160127301,0,72.46,62.263333333333335,65.14,67.08500000000001,62.47,3.9450000000000003,2.59,2.105,18.595,17.525,19.355
890204659,5,135,224,203,1024850831,1943677638,5237918341,7591487.637037037,8677132.3125,25802553.403940886,5805800,6280554,6366348,6689454.945598277,8317391.940425408,232257819.03884542,30,46,39,4,4,4,89,95,83,1,0,0,65.92592592592592,42.410714285714285,40.88669950738916,1,1,1,1,1,1,21.129495192528264,Medio,8875.5,8915.5,8980.5,201,238,172,224.5,132,188,967,7424,5045,5051.5,5645,4710.5,5036.5,5259,11577220000,13858170000,14315640000,755210000,-2662720000,1885245000,16370.635,69144.245,27369.085,0,1,3,626412865.65,0,71.495,80.705,67.65,66.04,69.22,9.455,6.869999999999999,5.1899999999999995,35.575,34.355000000000004,36.905
890204672,4,32,46,47,251396000,384680000,330010000,7856125,8362608.695652174,7021489.361702127,5700000,6240000,4400000,6701462.684586345,7199910.858948991,7946510.302922257,9,9,7,3,2,3,22,27,27,1,1,1,68.75,58.69565217391305,57.446808510638306,0,1,1,0,1,1,17.52205189288512,Medio,9486,9413.5,9088.5,257.5,177,148.5,124,0,138,969,7478,4630.5,5447,6058,4598.5,5428,5375,6380185000,7079735000,7378295000,826055000,-744325000,-901425000,54377.69,0,161190.83,0,3,0,72423514.2,0,85.1125,63.5,63.4,60.05,60.57,4.205,2.58,2.105,15.18,15.76,17.560000000000002
890204789,5,229,360,308,1962161199,2675144658,2770765106,8568389.515283844,7430957.383333334,8995990.603896104,5400000,5240000,6798000,8731806.380049475,7340884.293864623,8594119.156139212,20,54,37,4,4,4,121,170,143,1,1,0,52.838427947598255,47.22222222222222,46.42857142857143,0,1,1,0,1,1,4.63684621988956,Bajo,13387.5,13197,12240,256,293.5,143.5,134.5,164,194.5,756,8023,5202.5,5387,5433,5094.5,5468,5380,16915140000,20339160000,22348900000,-177995000,-787345000,5136570000,255289.71000000002,31461.95,57130.09,2,3,2,0,243748366.18,65.845,64.775,74.38,83.14,81.76,11.905000000000001,10.75,7.305,39.35,37.995000000000005,41.87
890204895,5,46,97,132,1509337973,6102211944,7873389473,32811695.06521739,62909401.48453608,59646889.946969695,12000000,22774324,18000000,57193876.552957386,97840144.33020857,184955828.406396,13,25,1,4,4,1,34,60,52,0,1,0,73.91304347826086,61.855670103092784,39.39393939393939,1,1,0,1,1,0,24.83167273911552,Medio,6881,6409.5,7759,477,598.5,439,35.5,24.5,33.5,1007,7007,4604,4586.5,4608,4598,4895.5,4905,46070165000,46719550000,54429880000,2636140000,622435000,14165065000,118867.94,63212.645000000004,88290.79,2,7,2,4080258421.53,2486718711.67,61.0075,66.895,82.815,83.93,82.8,12.245000000000001,10.34,7.789999999999999,44.57,45.650000000000006,49.05
890205335,2,213,226,124,2883301009,2653494130,1922726435,13536624.45539906,11741124.469026549,15505858.346774194,6000000,6740800,10916666.5,31318870.004764553,15096364.336649962,23546610.822595917,25,70,46,5,5,4,112,112,95,0,0,0,52.58215962441315,49.557522123893804,76.61290322580645,1,1,1,1,1,1,10.061603449169617,Bajo,8180.5,7888,8724.5,186.5,215,156,335,113.5,8,1062,7752,5411.5,5721,5861,5085.5,5429,5510,5838650000,7394855000,9016130000,-52735000,-1567085000,-304025000,58930.314999999995,64028.98,178496.46,0,5,0,614092233.67,0,66.3,68.995,66.565,64.67,70.61,3.92,3.13,2.15,22.39,23.505,25.41
890205456,5,110,138,292,3899373110,2909861502,3962618056,35448846.45454545,21085952.913043477,13570609.780821918,9950000,10000000,11690000,104533517.42748895,46356324.33677444,11878778.702491902,10,45,24,4,4,4,69,100,172,0,1,1,62.727272727272734,72.46376811594203,58.9041095890411,1,1,0,1,1,0,10.872585451813993,Bajo,9327.5,9479.5,9560,344.5,349,373,414.5,428.5,358.5,548,6773,5143,5216.5,5178,5056.5,5272.5,5320,17478185000,20429885000,26020360000,4758965000,-242280000,9093950000,34301.175,9190.545,40926.44500000001,4,1,0,635522276,165574414.8,62.66625,69.78,75.41,69.225,68.61,10.735,9.239999999999998,7.515,56.095,56.79,60.66
890205516,5,62,287,253,464216111,1836999295,2263067157,7487356.629032258,6400694.407665505,8944929.4743083,4465657,4800000,4800000,8951807.811439937,6651108.872260128,14135124.148301695,18,51,37,4,4,4,43,164,113,0,1,1,69.35483870967742,57.14285714285714,44.66403162055336,0,0,1,0,1,1,6.9140482680475435,Bajo,6946,6835.5,8188,333,395,251.5,16,0,0,1263,7338,4684,5068,4918,4689.5,5242,5073,14651415000,19051480000,20079380000,832310000,-2524570000,4960120000,61777.7,42972.895000000004,26304.615,0,1.5,1,963175191.82,0,54.52,66.04625,73.35,67.68,74.05,9.285,6.905,5.1850000000000005,31.505000000000003,31.985,37.705
890205627,5,129,136,148,1164099315,1228916877,1263220106,9024025.697674418,9036153.50735294,8535270.986486487,4530000,5300000,5300000,12707008.605808502,14519742.898388406,10523164.143086603,7,37,33,4,4,4,69,92,84,1,1,0,53.48837209302325,67.64705882352942,56.75675675675676,1,1,1,1,1,1,8.959829050067647,Bajo,8561.5,8308,8713,256.5,238,224,136.5,280.5,64,593,7113,4471,4629,4438,4278.5,4841,4573,8795560000,9795685000,10963235000,-2835000,-1190860000,-84575000.00000003,80046.08499999999,62414.784999999996,88595.74,0,4,0,1099523505.57,0,68.9425,75.06750000000001,59.825,59.335,61.71,6.779999999999999,4.755,3.4749999999999996,33.33,34.24,36.595
890205655,5,69,134,98,491654591,691370315,928510078,7125428.855072464,5159479.962686568,9474592.632653061,3500000,3493702.5,7015500,6903759.688123375,5070409.611041302,7717140.773541895,18,34,29,4,4,4,38,42,45,1,0,0,55.072463768115945,31.343283582089555,45.91836734693878,0,0,0,0,0,0,16.47498889898909,Medio,10620.5,11529.5,9906.5,349.5,254,134,210,184.5,149.5,958,6426,4895.5,4958,5208,4789,5079.5,5205,6967145000,10748340000,8298870000,1073430000,-2313775000,1046985000,96861.65,66695.6,0,2,2,1,696622471,0,72.84142857142857,80.28666666666666,67.16499999999999,69.08,67.12,5.78,5.12,3.95,29.94,29.11,34.295
890210222,5,53,135,110,453807750,632560888,779122148,8562410.37735849,4685636.207407407,7082928.618181818,5460000,3000000,3162600,14196212.842428256,5357346.077570986,7982513.385750176,1,24,25,4,4,4,32,60,48,1,1,0,60.37735849056604,44.44444444444444,43.63636363636363,0,1,0,0,1,0,13.025312335455812,Bajo,10382.5,11104,12461,229,212.5,223.5,8.5,0,187,792,7340,4789.5,4716,5043,4698,5043.5,5215,8290640000,7541360000,11037845000,1112290000,-629400000,3322830000,225561.495,0,229890.275,0,3,0,260234793.94,0,76.56142857142858,71.0875,66.13499999999999,61.745000000000005,63.27,7.904999999999999,6.765000000000001,5.375,29.235,30.59,33.715
890303448,5,391,608,779,3209717602,3089963393,6470133822,8208996.4245524295,5082176.6332236845,8305691.684210527,4285617,3912300,4152000,26613207.73601726,6225974.748555957,30833968.451102395,13,17,88,2,3,4,139,164,277,1,1,1,35.54987212276215,26.973684210526315,35.5584082156611,1,1,1,1,1,1,4.693438023862171,Bajo,7968.5,7556.5,7857.5,220,400,321.5,162.5,84.5,90,0,0,5083.5,5184.5,5164,5181,5414,5494,2505580260000,2912458835000,3280986750000,-130471915000,-79986230000,563739385000,11880.724999999999,27.195,23.965,0,4.5,7,13905911847.56,2486644548.88,71.77,0,79.875,80,81.13,63.730000000000004,61.1,60.99,22.85,26.494999999999997,27.075
890305496,5,0,163,81,0,5476444262,29671424937,0,33597817.55828221,366313888.1111111,0,7200000,31027500,0,107085943.06745578,2223157255.125789,0,11,27,0,3,4,0,140,47,0,1,1,0,85.88957055214725,58.0246913580247,0,1,1,0,1,1,31.106149729740626,Alto,10970.5,10680.5,8677.5,242,324,344,248.5,259.5,194,667,6259,4819,4734.5,4656,4900.5,5107,5029,31755820000,36050310000,42754645000,1120975000,721409999.9999999,146940000,51790.91,33759.805,66315.71,1,11,2,1302324453,172842635,66.4075,77.82375,75.32499999999999,76.33000000000001,76.78,11.02,9.36,7.585000000000001,58.394999999999996,61.385000000000005,63.86
890306950,4,0,168,275,0,16790889808,20254028799,0,99945772.66666667,73651013.81454545,0,22050000,17500000,0,311163133.9493137,213373120.2105241,0,41,52,0,4,4,0,83,100,0,0,0,0,49.404761904761905,36.36363636363637,0,0,0,0,1,0,25.63756977408855,Medio,8582.5,8866.5,8295,408,332.5,457,122,30,11.5,273,6908,5021.5,5120.5,5104,5083,5369.5,5382,111576485000,143015955000,189894380000,12363165000,-8289020000,18200580000,14376.505,6363.285,1596.67,2,1,0,0,449883634,63.34625,80.33625,74.52,71.47999999999999,73.16,65.855,64.9,63.650000000000006,20.98,23.43,24.31
890307040,5,189,327,451,1397481071,1159842011,1440604630,7394079.740740741,3546917.4648318044,3194245.2993348115,4980000,2000000,2000000,9825158.83225392,4021333.7330081477,4055183.0434250473,5,12,11,2,2,3,65,76,71,0,0,0,34.39153439153439,23.24159021406728,15.74279379157428,0,0,0,0,0,1,7.939640928176974,Bajo,10055,9145,7682.5,172.5,348,281,228.5,204.5,113.5,594,6929,4775,4604.5,4711,4801.5,4871,5006,11298680000,9099935000,13498295000,-367350000,265290000,-423450000,157658.305,22771.225,64919.41,0,4,2,9586982725.5,2215951346.25,69.12,59.995714285714286,68.345,67.96,65.98,8.985,8.135,5.97,39.195,38.265,41.015
890309115,4,0,330,218,0,3150198777,5540347425,0,9546056.9,25414437.729357798,0,3555000,9250000,0,46461374.83181968,90481575.26394098,0,22,60,0,3,4,0,107,109,0,1,0,0,32.42424242424242,50,0,1,1,0,1,1,19.090363844456864,Medio,8900,9099.5,8218,202,292.5,162.5,271.5,112,201,580,6096,4848,4840.5,4671,4960,5182,5107,20347030000,24301375000,23917540000,3689815000,-2216450000,3252625000,39473.675,18574.025,5268.495,2,5,3,9846152263.08,738422845.92,69.6225,72.4725,76.88499999999999,75.64,77.3,9.07,8.945,7.24,38.565,42.215,43.155
890312380,5,1,203,130,23000040,1575439356,1529480628,23000040,7760785.004926109,11765235.6,23000040,2800000,6400000,0,19128086.794536624,21543441.49648205,1,6,18,1,2,4,1,94,80,1,1,1,100,46.30541871921182,61.53846153846154,0,1,0,0,1,0,10.246786942658318,Bajo,10140.5,10154.5,8749.5,249,327,237.5,24.5,83.5,6,527,6603,5083,5141.5,4782,5190,5394.5,5316,13968455000,16871925000,21143285000,-583135000,-438865000,-350010000,26683.605,51934.55,5024.535,3,2,0,687145321,0,57.4625,65.90625,67.69,66.375,70.44,8.524999999999999,8,6.89,49.120000000000005,50.32,51.94
